,sentence_id,token_id,after_measure,next_tag,type
10879,33687,13,",",ta,
10880,33687,14,3,m,
10881,33687,14,-,ta,
10882,33687,14,2,pk,
10883,33687,15,",",af,
10884,33687,16,fyrir,nkeo,
10885,33687,17,hálfleik,af,
10886,33687,18,með,ta,
10887,33687,19,2,nhfþ,
10888,33687,20,mörkum,af,
10889,33687,21,frá,nkeþ-s,
10890,33687,22,Sigurbirni,nkeþ-s,
10891,33687,23,Bjarnasyni,af,
10892,33687,24,á,ta,
10893,33687,25,29.,c,ordinal
10894,33687,26,og,ta,
10895,33687,27,39.,nveþ,ordinal
10896,33687,28,mínútu,pl,
10897,33687,29,.,nkeþg,
10898,33771,0,Leiknum,sfg3eþ,
10899,33771,1,lauk,af,
10900,33771,2,með,ta,
10901,33771,3,0,m,
10902,33771,3,-,ta,
10903,33771,3,3,nkeþ,
10904,33771,4,sigri,nkfeg,
10905,33771,5,gestanna,af,
10906,33771,6,í,n----s,
10907,33771,7,KR,pl,
10908,33771,8,.,nveþ-s,
10909,33793,0,Grindavík,pa,
10910,33793,1,:,nven-s,
10911,33793,2,María,n----s,
10912,33793,3,Ben,nven-s,
10913,33793,4,Erlingsdóttir,ta,
10914,33793,5,15,pk,
10915,33793,6,",",nven-s,
10916,33793,7,Ingunn,nven-s,
10917,33793,8,Embla,nven-s,
10918,33793,9,Kristínardóttir,ta,
10919,33793,10,15/6,nhfn,
10920,33793,11,fráköst,pk,
10921,33793,12,",",nven-s,
10922,33793,13,Petrúnella,nven-s,
10923,33793,14,Skúladóttir,ta,
10924,33793,15,13/10,nhfn,
10925,33793,16,fráköst,pa,
10926,33793,17,/,ta,
10927,33793,18,5,nvfn,
10928,33793,19,stoðsendingar,pa,
10929,33793,20,/,ta,
10930,33793,21,5,lkfnsf,
10931,33793,22,stolnir,pk,
10932,33793,23,",",nven-s,
10933,33793,24,Ólöf,nven-s,
10934,33793,25,Rún,nven-s,
10935,33793,26,Óladóttir,ta,
10936,33793,27,11/5,nhfn,
10937,33793,28,fráköst,pk,
10938,33793,29,",",nven-s,
10939,33793,30,Íris,nven-s,
10940,33793,31,Sverrisdóttir,ta,
10941,33793,32,8,pk,
10942,33793,33,",",nven-s,
10943,33793,34,Hrund,nven-s,
10944,33793,35,Skúladóttir,ta,
10945,33793,36,6,pk,
10946,33793,37,",",nven-s,
10947,33793,38,Lovísa,nven-s,
10948,33793,39,Falsdóttir,ta,
10949,33793,40,3,pk,
10950,33793,41,",",nven-s,
10951,33793,42,Arna,nven-s,
10952,33793,43,Sif,nven-s,
10953,33793,44,Elíasdóttir,ta,
10954,33793,45,0,pk,
10955,33793,46,",",nven-s,
10956,33793,47,Elísabet,nven-s,
10957,33793,48,María,nven-s,
10958,33793,49,Magnúsdóttir,ta,
10959,33793,50,0,pk,
10960,33793,51,",",nven-s,
10961,33793,52,Vigdís,nven-s,
10962,33793,53,María,nven-s,
10963,33793,54,Þórhallsdóttir,ta,
10964,33793,55,0,pk,
10965,33793,56,",",nven-s,
10966,33793,57,Angela,nven-s,
10967,33793,58,Björg,nven-s,
10968,33793,59,Steingrímsdóttir,ta,
10969,33793,60,0,pl,
10970,33793,61,.,c,
10971,33800,0,Þegar,aa,
10972,33800,1,rétt,lvensf,
10973,33800,2,rúm,nven,
10974,33800,3,mínúta,sfg3eþ,
10975,33800,4,var,af,
10976,33800,5,til,nhfe,
10977,33800,6,leiksloka,sfg3eþ,
10978,33800,7,var,nveng,
10979,33800,8,staðan,ta,
10980,33800,9,82,m,
10981,33800,9,-,ta,
10982,33800,9,78,pl,
10983,33800,10,.,nven-s,
10984,34028,0,Keflavík,sfg3eþ,
10985,34028,1,sigraði,nkeo-s,
10986,34028,2,Skallagrím,pk,
10987,34028,3,",",ta,
10988,34028,4,81,m,
10989,34028,4,-,ta,
10990,34028,4,70,pk,
10991,34028,5,",",af,
10992,34028,6,í,lkeþsf,
10993,34028,7,framlengdum,nkeþ,
10994,34028,8,leik,af,
10995,34028,9,í,ks,
10996,34028,10,Dominos,nveþ,
10997,34028,11,deild,nvfe,
10998,34028,12,kvenna,af,
10999,34028,13,í,nkeþ,
11000,34028,14,körfubolta,af,
11001,34028,15,í,nheo,
11002,34028,16,kvöld,c,
11003,34028,17,þegar,nhfng,
11004,34028,18,liðin,sfm3fþ,
11005,34028,19,mættust,af,
11006,34028,20,í,n----s,
11007,34028,21,TM,nveþg,
11008,34028,22,höllinni,pl,
11009,34028,23,.,af,
11010,34135,0,Hjá,fp1fþ,
11011,34135,1,okkur,nkfþ-s,
11012,34135,2,Víðismönnum,sfg3en,
11013,34135,3,stendur,aa,
11014,34135,4,upp,aa,
11015,34135,5,úr,lkensf,
11016,34135,6,góður,nken,
11017,34135,7,árangur,af,
11018,34135,8,á,nkeþ,
11019,34135,9,heimavelli,af,
11020,34135,10,í,nheo,
11021,34135,11,sumar,c,
11022,34135,12,og,nkeng,
11023,34135,13,bikarleikurinn,af,
11024,34135,14,gegn,nheþ-s,
11025,34135,15,Pepsi-deildarliði,nkee-s,
11026,34135,16,Vals,ct,
11027,34135,17,sem,sfg3eþ,
11028,34135,18,endaði,af,
11029,34135,19,með,ta,
11030,34135,20,0,m,
11031,34135,20,-,ta,
11032,34135,20,1,nkeþ,
11033,34135,21,sigri,nkfeg,
11034,34135,22,gestanna,af,
11035,34135,23,með,lheþsf,
11036,34135,24,umdeildu,nheþ,
11037,34135,25,marki,af,
11038,34135,26,fyrir,aa,
11039,34135,27,framan,nkeo,
11040,34135,28,fjölda,nkfe,
11041,34135,29,áhorfenda,af,
11042,34135,30,í,nkeþgs,
11043,34135,31,Garðinum,pl,
11044,34135,32,.,ta,
11045,34174,0,3,m,
11046,34174,0,-,ta,
11047,34174,0,0,nken-s,
11048,34174,1,Jóhann,nken-s,
11049,34174,2,Birnir,nken-s,
11050,34174,3,Guðmundsson,pa,
11051,34174,4,(,pg,
11052,34174,5,',ta,
11053,34174,5,85,pa,
11054,34174,6,),nvfog,
11055,34174,7,Myndirnar,af,
11056,34174,8,úr,nkeþg,
11057,34174,9,leiknum,sfg3eþ,
11058,34174,10,tók,nken-s,
11059,34174,11,Hilmar,nken-s,
11060,34174,12,Bragi,pl,
11061,34174,13,.,nkfn-s,
11062,34316,0,Grindvíkingar,sfg3fn,
11063,34316,1,eru,sþgkfn,
11064,34316,2,komnir,aa,
11065,34316,3,áfram,af,
11066,34316,4,í,nveo,
11067,34316,5,bikarkeppni,nkfe,
11068,34316,6,karla,af,
11069,34316,7,í,nkeþ,
11070,34316,8,körfubolta,af,
11071,34316,9,eftir,ta,
11072,34316,10,93,pa,
11073,34316,10,:,ta,
11074,34316,10,86,nkeo,
11075,34316,11,sigur,af,
11076,34316,12,á,nkeþ-s,
11077,34316,13,ÍR,af,
11078,34316,14,í,nhfe,
11079,34316,15,16,pa,
11080,34316,15,-,nhfe,
11081,34316,15,liða,nhfþ,
11082,34316,16,úrslitum,nkeegs,
11083,34316,17,Maltbikarsins,pl,
11084,34316,18,.,nken-s,
11085,34354,0,Skallagrímur-Keflavík,ta,
11086,34354,1,67,m,
11087,34354,1,-,ta,
11088,34354,1,96,pa,
11089,34354,2,(,ta,
11090,34354,3,18,m,
11091,34354,3,-,ta,
11092,34354,3,22,pk,
11093,34354,4,",",ta,
11094,34354,5,19,m,
11095,34354,5,-,ta,
11096,34354,5,25,pk,
11097,34354,6,",",ta,
11098,34354,7,10,m,
11099,34354,7,-,ta,
11100,34354,7,29,pk,
11101,34354,8,",",ta,
11102,34354,9,20,m,
11103,34354,9,-,ta,
11104,34354,9,20,pa,
11105,34354,10,),nveþ-s,
11106,34354,11,Keflavík,pa,
11107,34354,12,:,n----s,
11108,34354,13,Darrel,n----s,
11109,34354,14,Keith,n----s,
11110,34354,15,Lewis,ta,
11111,34354,16,20,pk,
11112,34354,17,",",nken-s,
11113,34354,18,Guðmundur,nken-s,
11114,34354,19,Jónsson,ta,
11115,34354,20,14/5,lkfnsf,
11116,34354,21,stolnir,pk,
11117,34354,22,",",n----s,
11118,34354,23,Michael,n----s,
11119,34354,24,Craion,ta,
11120,34354,25,13/12,nhfo,
11121,34354,26,fráköst,pk,
11122,34354,27,",",nken-s,
11123,34354,28,Gunnar,nken-s,
11124,34354,29,Ólafsson,ta,
11125,34354,30,11,pk,
11126,34354,31,",",nken-s,
11127,34354,32,Þröstur,nken-s,
11128,34354,33,Leó,nken-s,
11129,34354,34,Jóhannsson,ta,
11130,34354,35,11,pk,
11131,34354,36,",",nken-s,
11132,34354,37,Arnar,nken-s,
11133,34354,38,Freyr,nken-s,
11134,34354,39,Jónsson,ta,
11135,34354,40,9/5,nhfo,
11136,34354,41,fráköst,pa,
11137,34354,42,/,ta,
11138,34354,43,7,nvfo,
11139,34354,44,stoðsendingar,pk,
11140,34354,45,",",nken-s,
11141,34354,46,Valur,nken-s,
11142,34354,47,Orri,nken-s,
11143,34354,48,Valsson,ta,
11144,34354,49,7,pk,
11145,34354,50,",",nken-s,
11146,34354,51,Almar,nken-s,
11147,34354,52,Stefán,nken-s,
11148,34354,53,Guðbrandsson,ta,
11149,34354,54,6/6,nhfo,
11150,34354,55,fráköst,pk,
11151,34354,56,",",nken-s,
11152,34354,57,Hafliði,nken-s,
11153,34354,58,Már,nken-s,
11154,34354,59,Brynjarsson,ta,
11155,34354,60,5,pk,
11156,34354,61,",",nken-s,
11157,34354,62,Ólafur,nken-s,
11158,34354,63,Geir,nken-s,
11159,34354,64,Jónsson,ta,
11160,34354,65,0,pk,
11161,34354,66,",",nken-s,
11162,34354,67,Ragnar,nken-s,
11163,34354,68,Gerald,nken-s,
11164,34354,69,Albertsson,ta,
11165,34354,70,0,pk,
11166,34354,71,",",nken-s,
11167,34354,72,Andri,nken-s,
11168,34354,73,Daníelsson,ta,
11169,34354,74,0,pl,
11170,34354,75,.,nvfn-s,
11171,34381,0,Keflavíkurstúlkur,sfg3fþ,
11172,34381,1,lönduðu,aa,
11173,34381,2,afar,lhfþsf,
11174,34381,3,mikilvægum,nhfþ,
11175,34381,4,stigum,af,
11176,34381,5,í,nveþg,
11177,34381,6,baráttunni,af,
11178,34381,7,í,nveþ-s,
11179,34381,8,Landsbankadeild,nvfe,
11180,34381,9,kvenna,af,
11181,34381,10,með,nkeþ,
11182,34381,11,sigri,af,
11183,34381,12,á,nkeþ-s,
11184,34381,13,Fjölni,af,
11185,34381,14,í,nheo,
11186,34381,15,kvöld,pk,
11187,34381,16,",",ta,
11188,34381,17,2,m,
11189,34381,17,-,ta,
11190,34381,17,0,pl,
11191,34381,18,.,af,
11192,34652,0,Í,nheþ,
11193,34652,1,fjósi,nheegs,
11194,34652,2,Barónsins,sfg3en,
11195,34652,3,er,aa,
11196,34652,4,nú,nveng,
11197,34652,5,verslunin,ta,
11198,34652,6,10,m,
11199,34652,6,-,ta,
11200,34652,6,11,pl,
11201,34652,7,.,nkfng,
11202,34673,0,Heimamenn,af,
11203,34673,1,í,nkeþ-s,
11204,34673,2,Fjölni,sfg3fþ,
11205,34673,3,mættu,lkfnsf,
11206,34673,4,grimmir,aa,
11207,34673,5,inn,af,
11208,34673,6,í,lkeþvm,
11209,34673,7,síðari,nkeþ,
11210,34673,8,hálfleik,c,
11211,34673,9,og,sfg3fþ,
11212,34673,10,náðu,ta,
11213,34673,11,8,m,
11214,34673,11,-,ta,
11215,34673,11,0,nheþ,
11216,34673,12,áhlaupi,c,
11217,34673,13,og,nken-s,
11218,34673,14,Björgvin,nken-s,
11219,34673,15,Hafþór,nken-s,
11220,34673,16,Ríkharðsson,sfg3eþ,
11221,34673,17,bauð,af,
11222,34673,18,á,lveosf,
11223,34673,19,frábæra,nveo,
11224,34673,20,vörn,pk,
11225,34673,21,",",af,
11226,34673,22,meðal,fohee,abbr
11227,34673,22,annars,foven,abbr
11228,34673,23,nokkur,pk,
11229,34673,24,",",pk,
11230,34673,25,",",lveoof,
11231,34673,26,fullorðins,pg,
11232,34673,27,“,nveo,
11233,34673,28,blokk,af,
11234,34673,29,á,nveþg,
11235,34673,30,ferðinni,pl,
11236,34673,31,.,ta,
11237,34717,0,19.,nken,ordinal
11238,34717,1,þáttur,pa,
11239,34717,2,-,ta,
11240,34717,3,13.,nkeo,ordinal
11241,34717,3,febrúar,ta,
11242,34717,3,2015,nken-s,
11243,34717,4,Reykjanesbær,ta,
11244,34717,5,75,m,
11245,34717,5,-,ta,
11246,34717,5,61,nveþ-s,
11247,34717,6,Fjarðabyggð,n----s,
11248,34833,0,KR,pa,
11249,34833,1,:,nken-s,
11250,34833,2,Helgi,nken-s,
11251,34833,3,Már,nken-s,
11252,34833,4,Magnússon,ta,
11253,34833,5,19,pk,
11254,34833,6,",",n----s,
11255,34833,7,Michael,n----s,
11256,34833,8,Craion,ta,
11257,34833,9,19/7,nhfn,
11258,34833,10,fráköst,pa,
11259,34833,11,/,ta,
11260,34833,12,4,lhfnsf,
11261,34833,13,varin,nhfo,
11262,34833,14,skot,pk,
11263,34833,15,",",nken-s,
11264,34833,16,Brynjar,nken-s,
11265,34833,17,Þór,nken-s,
11266,34833,18,Björnsson,ta,
11267,34833,19,17/4,nhfo,
11268,34833,20,fráköst,pk,
11269,34833,21,",",nken-s,
11270,34833,22,Þórir,nken-s,
11271,34833,23,Guðmundur,nken-s,
11272,34833,24,Þorbjarnarsson,ta,
11273,34833,25,8,pk,
11274,34833,26,",",nken-s,
11275,34833,27,Björn,nken-s,
11276,34833,28,Kristjánsson,ta,
11277,34833,29,7,pk,
11278,34833,30,",",nken-s,
11279,34833,31,Snorri,nken-s,
11280,34833,32,Hrafnkelsson,ta,
11281,34833,33,6,pk,
11282,34833,34,",",nken-s,
11283,34833,35,Darri,nken-s,
11284,34833,36,Hilmarsson,ta,
11285,34833,37,5/5,nhfo,
11286,34833,38,fráköst,pk,
11287,34833,39,",",n----s,
11288,34833,40,Pavel,n----s,
11289,34833,41,Ermolinskij,ta,
11290,34833,42,4/12,nhfo,
11291,34833,43,fráköst,pa,
11292,34833,44,/,ta,
11293,34833,45,8,nvfo,
11294,34833,46,stoðsendingar,pk,
11295,34833,47,",",nken-s,
11296,34833,48,Jón,nken-s,
11297,34833,49,Hrafn,nken-s,
11298,34833,50,Baldvinsson,ta,
11299,34833,51,0,pk,
11300,34833,52,",",nken-s,
11301,34833,53,Ólafur,nken-s,
11302,34833,54,Þorri,nken-s,
11303,34833,55,Sigurjónsson,ta,
11304,34833,56,0,pk,
11305,34833,57,",",nken-s,
11306,34833,58,Arnór,nken-s,
11307,34833,59,Hermannsson,ta,
11308,34833,60,0,pk,
11309,34833,61,",",nken-s,
11310,34833,62,Vilhjálmur,nken-s,
11311,34833,63,Kári,nken-s,
11312,34833,64,Jensson,ta,
11313,34833,65,0,pl,
11314,34833,66,.,nkfn-s,
11315,34895,0,Keflvíkingar,sfg3fþ,
11316,34895,1,voru,lkfnsf,
11317,34895,2,kafsigldir,af,
11318,34895,3,í,nkeþgs,
11319,34895,4,Vesturbænum,af,
11320,34895,5,í,nkeþg,
11321,34895,6,toppslagnum,af,
11322,34895,7,í,n----s,
11323,34895,8,Domino's,nveþ,
11324,34895,9,deild,nkfe,
11325,34895,10,karla,pk,
11326,34895,11,",",aa,
11327,34895,12,þar,c,
11328,34895,13,sem,nkfn-s,
11329,34895,14,KR,nkfn-s,
11330,34895,15,-ingar,sfg3fþ,
11331,34895,16,höfðu,ta,
11332,34895,17,16,nhfe,
11333,34895,18,stiga,nkeo,
11334,34895,19,sigur,aa,
11335,34895,20,þar,c,
11336,34895,21,sem,nvfn,
11337,34895,22,lokatölur,sfg3fþ,
11338,34895,23,urðu,ta,
11339,34895,24,103,pa,
11340,34895,24,:,ta,
11341,34895,24,87,pl,
11342,34895,25,.,nheng,
11343,34951,0,Liðið,sfg3en,
11344,34951,1,hefur,aa,
11345,34951,2,ekki,sþghen,
11346,34951,3,farið,af,
11347,34951,4,í,nhfo,
11348,34951,5,undanúrslit,af,
11349,34951,6,frá,nheþg,
11350,34951,7,árinu,ta,
11351,34951,8,2010,c,
11352,34951,9,en,aa,
11353,34951,10,þá,sfg3fþ,
11354,34951,11,töpuðu,nkfn-s,
11355,34951,12,Njarðvíkingar,af,
11356,34951,13,gegn,nkfþ-s,
11357,34951,14,Keflvíkingum,ta,
11358,34951,15,3,m,
11359,34951,15,-,ta,
11360,34951,15,1,pl,
11361,34951,16,.,nkfn-s,
11362,34960,0,Haukar,sfg3fþ,
11363,34960,1,áttu,aa,
11364,34960,2,aldrei,nkeo,
11365,34960,3,möguleika,af,
11366,34960,4,í,nkeþg,
11367,34960,5,leiknum,c,
11368,34960,6,og,aa,
11369,34960,7,fljótt,sfg3eþ,
11370,34960,8,varð,lhensf,
11371,34960,9,ljóst,af,
11372,34960,10,í,fsheo,
11373,34960,11,hvað,sfg3eþ,
11374,34960,12,stefndi,aa,
11375,34960,13,þar,c,
11376,34960,14,sem,nven-s,
11377,34960,15,Keflavík,sfg3eþ,
11378,34960,16,leiddi,ta,
11379,34960,17,29,m,
11380,34960,17,-,ta,
11381,34960,17,14,af,
11382,34960,18,eftir,lkeove,
11383,34960,19,fyrsta,nkeo,
11384,34960,20,leikhluta,c,
11385,34960,21,og,sfg3eþ,
11386,34960,22,var,nveng,
11387,34960,23,staðan,af,
11388,34960,24,í,nkeþ,
11389,34960,25,hálfleik,ta,
11390,34960,26,56,m,
11391,34960,26,-,ta,
11392,34960,26,30,c,
11393,34960,27,og,aa,
11394,34960,28,svo,nvfn,
11395,34960,29,lokatölur,ta,
11396,34960,30,106,m,
11397,34960,30,-,ta,
11398,34960,30,58,aa,
11399,34960,31,eins,c,
11400,34960,32,og,aam,
11401,34960,33,fyrr,sfg3en,
11402,34960,34,greinir,pl,
11403,34960,35,.,nkfng,
11404,34989,0,Gestirnir,sfg3fþ,
11405,34989,1,náðu,fakee,
11406,34989,2,hins,nkee,
11407,34989,3,vegar,cn,
11408,34989,4,að,sng,
11409,34989,5,vinna,faheo,
11410,34989,6,það,nheo,
11411,34989,7,forskot,aa,
11412,34989,8,niður,c,
11413,34989,9,og,sfg3eþ,
11414,34989,10,var,nveng,
11415,34989,11,staðan,ta,
11416,34989,12,67,m,
11417,34989,12,-,ta,
11418,34989,12,66,pk,
11419,34989,13,",",nkeþ-s,
11420,34989,14,Reyni,af,
11421,34989,15,í,nheo,
11422,34989,16,vil,pk,
11423,34989,17,",",c,
11424,34989,18,þegar,aa,
11425,34989,19,rúmlega,ta,
11426,34989,20,2,nvfn,
11427,34989,21,mínútur,sfg3fþ,
11428,34989,22,voru,aa,
11429,34989,23,eftir,pl,
11430,34989,24,.,nven-s,
11431,35116,0,Keflavík,pa,
11432,35116,1,:,n----s,
11433,35116,2,Amin,n----s,
11434,35116,3,Khalil,n----s,
11435,35116,4,Stevens,ta,
11436,35116,5,35,pa,
11437,35116,5,/,ta,
11438,35116,5,16,nhfn,
11439,35116,6,fráköst,pk,
11440,35116,7,",",nken-s,
11441,35116,8,Hörður,nken-s,
11442,35116,9,Axel,nken-s,
11443,35116,10,Vilhjálmsson,ta,
11444,35116,11,22/4,nhfo,
11445,35116,12,fráköst,pa,
11446,35116,13,/,ta,
11447,35116,14,6,nvfn,
11448,35116,15,stoðsendingar,pk,
11449,35116,16,",",nken-s,
11450,35116,17,Guðmundur,nken-s,
11451,35116,18,Jónsson,ta,
11452,35116,19,18/5,nhfo,
11453,35116,20,fráköst,pk,
11454,35116,21,",",nken-s,
11455,35116,22,Ágúst,nken-s,
11456,35116,23,Orrason,ta,
11457,35116,24,6,pk,
11458,35116,25,",",n----s,
11459,35116,26,Reggie,n----s,
11460,35116,27,Dupree,ta,
11461,35116,28,5/4,nhfo,
11462,35116,29,fráköst,pk,
11463,35116,30,",",nken-s,
11464,35116,31,Arnór,nken-s,
11465,35116,32,Sveinsson,ta,
11466,35116,33,0,pk,
11467,35116,34,",",nken-s,
11468,35116,35,Kristján,nken-s,
11469,35116,36,Örn,nken-s,
11470,35116,37,Rúnarsson,ta,
11471,35116,38,0,pk,
11472,35116,39,",",nken-s,
11473,35116,40,Daði,nken-s,
11474,35116,41,Lár,nken-s,
11475,35116,42,Jónsson,ta,
11476,35116,43,0,pk,
11477,35116,44,",",nken-s,
11478,35116,45,Elvar,nken-s,
11479,35116,46,Snær,nken-s,
11480,35116,47,Guðjónsson,ta,
11481,35116,48,0,pk,
11482,35116,49,",",nken-s,
11483,35116,50,Arnór,nken-s,
11484,35116,51,Ingi,nken-s,
11485,35116,52,Ingvason,ta,
11486,35116,53,0,pk,
11487,35116,54,",",nken-s,
11488,35116,55,Magnús,nken-s,
11489,35116,56,Már,nken-s,
11490,35116,57,Traustason,ta,
11491,35116,58,0,pa,
11492,35116,58,/,ta,
11493,35116,58,5,nhfo,
11494,35116,59,fráköst,pk,
11495,35116,60,",",nken-s,
11496,35116,61,Davíð,nken-s,
11497,35116,62,Páll,nken-s,
11498,35116,63,Hermannsson,ta,
11499,35116,64,0,pl,
11500,35116,65,.,n----s,
11501,35145,0,Ray,n----s,
11502,35145,1,Anthony,nken-s,
11503,35145,2,Jónsson,sfg3eþ,
11504,35145,3,varð,af,
11505,35145,4,frá,cn,
11506,35145,5,að,sng,
11507,35145,6,víkja,af,
11508,35145,7,í,nheþ,
11509,35145,8,gærkvöldi,c,
11510,35145,9,þegar,nven-s,
11511,35145,10,Grindavík,sfg3eþ,
11512,35145,11,rassskellti,nheo-s,
11513,35145,12,Breiðablik,ta,
11514,35145,13,3,m,
11515,35145,13,-,ta,
11516,35145,13,6,af,
11517,35145,14,á,nkeþ-s,
11518,35145,15,Kópavogsvelli,af,
11519,35145,16,í,nveþ-s,
11520,35145,17,Landsbankadeild,nkfe,
11521,35145,18,karla,pl,
11522,35145,19,.,n----s,
11523,35311,0,Ondo,sfg3eþ,
11524,35311,1,átti,aa,
11525,35311,2,síðan,lheosf,
11526,35311,3,annað,nheo,
11527,35311,4,mark,nvee-s,
11528,35311,5,Grindavíkur,c,
11529,35311,6,og,aa,
11530,35311,7,þá,af,
11531,35311,8,eftir,nveo,
11532,35311,9,sendingu,af,
11533,35311,10,frá,n----s,
11534,35311,11,Scott,n----s,
11535,35311,12,Ramsay,c,
11536,35311,13,og,nveng,
11537,35311,14,staðan,af,
11538,35311,15,í,nkeþ,
11539,35311,16,hálfleik,sfg3eþ,
11540,35311,17,var,ta,
11541,35311,18,0,pa,
11542,35311,18,:,ta,
11543,35311,18,2,af,
11544,35311,19,fyrir,nveþ-s,
11545,35311,20,Grindavík,pl,
11546,35311,21,.,nhfn,
11547,35326,0,Stig,n----s,
11548,35326,1,UMFG,pa,
11549,35326,2,:,nveþ-s,
11550,35326,3,Grindavík,pa,
11551,35326,4,:,nken-s,
11552,35326,5,Ólafur,nken-s,
11553,35326,6,Ólafsson,ta,
11554,35326,7,25/9,nhfn,
11555,35326,8,fráköst,pk,
11556,35326,9,",",n----s,
11557,35326,10,Lewis,n----s,
11558,35326,11,Clinch,lkenvm,
11559,35326,12,yngri,pl,abbr
11560,35326,13,.,foken,
11561,35345,0,Annar,nken,
11562,35345,1,leikur,sfg3eþ,
11563,35345,2,var,sþgken,
11564,35345,3,settur,aa,
11565,35345,4,á,pk,
11566,35345,5,",",c,
11567,35345,6,en,fpken,
11568,35345,7,hann,sfm3eþ,
11569,35345,8,tafðist,af,
11570,35345,9,vegna,nhfe,
11571,35345,10,kærumála,c,
11572,35345,11,og,sfg3eþ,
11573,35345,12,var,aae,
11574,35345,13,fyrst,sþgken,
11575,35345,14,spilaður,nheog,
11576,35345,15,sumarið,aa,
11577,35345,16,eftir,pk,
11578,35345,17,",",c,
11579,35345,18,og,sfg3eþ,
11580,35345,19,fór,fpken,
11581,35345,20,hann,aa,
11582,35345,21,einnig,ta,
11583,35345,22,1,m,
11584,35345,22,-,ta,
11585,35345,22,1,pl,
11586,35345,23,.,nkfn-s,
11587,35370,0,Njarðvíkingar,sfg3fþ,
11588,35370,1,tryggðu,fpkfþ,
11589,35370,2,sér,nheo,
11590,35370,3,sæti,af,
11591,35370,4,í,nhfþ,
11592,35370,5,úrslitum,af,
11593,35370,6,eftir,ta,
11594,35370,7,3,m,
11595,35370,7,-,ta,
11596,35370,7,2,nkeo,
11597,35370,8,sigur,af,
11598,35370,9,á,nveþ-s,
11599,35370,10,Aftureldingu,af,
11600,35370,11,á,nkfþg,
11601,35370,12,dögunum,pl,
11602,35370,13,.,ta,
11603,35391,0,2012,nven-s,
11604,35391,1,Fram,pa,
11605,35391,2,-,nveþ-s,
11606,35391,3,Keflavík,ta,
11607,35391,4,0,m,
11608,35391,4,-,ta,
11609,35391,4,2,nken-s,
11610,35391,5,Frans,nken-s,
11611,35391,6,Elvarsson,c,
11612,35391,7,og,nken-s,
11613,35391,8,Guðmundur,nken-s,
11614,35391,9,Steinarsson,ta,
11615,35391,10,2011,nhen-s,
11616,35391,11,Fram,pa,
11617,35391,12,-,nveþ-s,
11618,35391,13,Keflavík,ta,
11619,35391,14,1,pa,
11620,35391,14,-,ta,
11621,35391,14,0,ta,
11622,35391,15,2010,nven-s,
11623,35391,16,Fram,pa,
11624,35391,17,-,nveþ-s,
11625,35391,18,Keflavík,ta,
11626,35391,19,2,m,
11627,35391,19,-,ta,
11628,35391,19,1,nhen,
11629,35391,20,Sjálfsmark,ta,
11630,35391,21,2009,nhen-s,
11631,35391,22,Fram,pa,
11632,35391,23,-,nveþ-s,
11633,35391,24,Keflavík,ta,
11634,35391,25,5,m,
11635,35391,25,-,ta,
11636,35391,25,0,ta,
11637,35391,26,2008,nven-s,
11638,35391,27,Fram,pa,
11639,35391,28,-,nveþ-s,
11640,35391,29,Keflavík,ta,
11641,35391,30,0,m,
11642,35391,30,-,ta,
11643,35391,30,2,nken-s,
11644,35391,31,Þórarinn,nken-s,
11645,35391,32,Kristjánsson,ta,
11646,35391,33,2,ta,
11647,35391,34,2007,nven-s,
11648,35391,35,Fram,pa,
11649,35391,36,-,nveþ-s,
11650,35391,37,Keflavík,ta,
11651,35391,38,2,m,
11652,35391,38,-,ta,
11653,35391,38,2,nken-s,
11654,35391,39,Guðmundur,nken-s,
11655,35391,40,Steinarsson,c,
11656,35391,41,og,nken-s,
11657,35391,42,Þórarinn,nken-s,
11658,35391,43,Kristjánsson,ta,
11659,35391,44,2005,nven-s,
11660,35391,45,Fram,pa,
11661,35391,46,-,nveþ-s,
11662,35391,47,Keflavík,ta,
11663,35391,48,2,m,
11664,35391,48,-,ta,
11665,35391,48,3,nken-s,
11666,35391,49,Stefán,nken-s,
11667,35391,50,Örn,nken-s,
11668,35391,51,Arnarson,pk,
11669,35391,52,",",nken-s,
11670,35391,53,Hörður,nken-s,
11671,35391,54,Sveinsson,c,
11672,35391,55,og,nken-s,
11673,35391,56,Hólmar,nken-s,
11674,35391,57,Örn,nken-s,
11675,35391,58,Rúnarsson,ta,
11676,35391,59,2004,nveþ-s,
11677,35391,60,Fram,pa,
11678,35391,61,-,nveþ-s,
11679,35391,62,Keflavík,ta,
11680,35391,63,1,m,
11681,35391,63,-,ta,
11682,35391,63,6,nken-s,
11683,35391,64,Hólmar,nken-s,
11684,35391,65,Örn,nken-s,
11685,35391,66,Rúnarsson,ta,
11686,35391,67,2,pk,
11687,35391,68,",",nken-s,
11688,35391,69,Hörður,nken-s,
11689,35391,70,Sveinsson,ta,
11690,35391,71,2,pk,
11691,35391,72,",",nken-s,
11692,35391,73,Þórarinn,nken-s,
11693,35391,74,Kristjánsson,c,
11694,35391,75,og,nken-s,
11695,35391,76,Guðmundur,nken-s,
11696,35391,77,Steinarsson,pl,
11697,35391,78,.,nkfn-s,
11698,35443,0,Reynismenn,sfg3fn,
11699,35443,1,halda,feheþ,
11700,35443,2,sínu,nheþ,
11701,35443,3,striki,af,
11702,35443,4,í,ta,
